English,French,German,Arabic
"Same as Crop left but for the right side, and percentage type is interpreted as an inverse percentage (ie: 100 = do not crop anything). Values under 0 will effectively not display anything.",Identique à Rognage sur la gauche mais pour le côté droit. Le type de pourcentage est interprété comme un pourcentage inverse (C'est-à-dire : 100 = ne rien rogner). Les valeurs inférieures à 0 n'affichent absolument rien.,,نفس الأمر اقتطع يسارًا ولكن للجانب الأيمن، ويتم تفسير نوع النسبة المئوية كنسبة مئوية عكسية (أي: 100 = عدم قص أي شيء). القيم الأقل من 0 لن تعرض أي شيء فعليًا.
Scale factor applied to the X axis,Facteur d’échelle appliqué à l’axe X,,عامل المقياس المطبق على المحور س
Scale factor applied to the Y axis,Facteur d’échelle appliqué à l’axe Y,,عامل المقياس المطبق على المحور ص
"Scale the background image (relative to center) to match it to the above GPS track. 
    	Values smaller than 100 zoom into the image, values larger than 100 zoom out. 0 hides it.","Mettre à l'échelle l'image d'arrière-plan (Par rapport au centre) pour la faire correspondre à la piste GPS ci-dessus. 
        Les valeurs inférieures à 100 permettent un zoom dans l'image, les valeurs supérieures à 100 permettent un zoom en arrière. Une valeur 0 le masque.",,"تغيير حجم صورة الخلفية (بالنسبة إلى المركز) لتتناسب مع مسار جي بي اس أعلاه. 
	القيم الأصغر من 100 تعمل على تكبير الصورة، والقيم الأكبر من 100 تعمل على تصغيرها. 0 تعمل على إخفائها."
Select the components to be displayed,Sélectionner les composants à afficher,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Select the components to be traced,Sélectionner les composants à tracer,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Select which planes to process,Sélectionner les plans à traiter,,عامل المقياس المطبق على المحور س
Set block overlap,Set block overlap,,الإزاحة على طول المحور ص
Set denoising method,Définir la méthode de suppression de uit,,الإزاحة على طول المحور س
Set graticule flags,Définir l'étiquette de réticule,,الإزاحة على طول المحور ص
Set median radius,Set median radius,,الإزاحة على طول المحور ص
Set size of block in pixels,Définir la taille de bloc en pixels,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Set the alpha matrix horizontal size,Définir la taille horizontale de la matrice Alpha,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Set the alpha matrix vertical size,Définir la taille verticale de la matrice Alpha,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Set the background opacity,Définir l'opacité de l'arrière-plan,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Set the chroma matrix horizontal size,Définir la taille horizontale de la matrice de chrominance,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Set the chroma matrix vertical size,Définir la taille verticale de la matrice de chrominance,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Set the display mode,Définir le modèle d'affichage,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Set the envelope mode,Définir le mode de l'enveloppe,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Set the filter mode,Définir le mode de filtrage,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Set the fit mode,Set the fit mode,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Set the luma matrix horizontal size,Définir la taille horizontale de la matrice de luminosité,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Set the luma matrix vertical size,Définir la taille verticale de la matrice de luminosité,,الإزاحة على طول المحور س
Set the opacity of the graticule,Définir l’opacité du réticule,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Sets the angle for the direction,Définit l’angle pour la direction,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Sets the color space plane the effect is applied to,Définit le plan de l'espace colorimétrique auquel l’effet est appliqué,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Sets the opacity for the background image,Définit l'opacité de l'image d'arrière-plan,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Sets the radius for the direction,Définit le rayon de la direction,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Sets the thickness for the grid lines in pixels,Définit l’épaisseur des lignes de la grille en pixels,Ändert die Deckkraft des Bilds,تعيين سمك خط الرسم بالبكسل.
Sets the thickness for the line in pixels,Définit l’épaisseur de la ligne en pixels,Ändert die Deckkraft des Bilds,تعيين سمك خط الرسم بالبكسل.
"Sets the unit to be used for displaying values of type altitude and speed. 
        Default is meters and km/h respectively. The unit is matched anywhere in the string so extra spaces can be used to tweak displaying.","Définit l'unité à utiliser pour l'affichage des valeurs d'altitude et de vitesse du type. 
        Les valeurs par défaut sont respectivement les mètres et les km/h. L'unité est associée n'importe où dans la chaîne de sorte que des espaces supplémentaires peuvent être utilisés pour modifier l'affichage.",,"يحدد الوحدة التي سيتم استخدامها لعرض قيم من نوع الارتفاع والسرعة. 
القيمة الافتراضية هي الأمتار والكيلومتر/الساعة على التوالي. يتم مطابقة الوحدة في أي مكان في السلسلة حتى يمكن استخدام المسافات الإضافية لتعديل العرض."
Shear angle around the X axis,Cisaillement avec angle autour de l'axe X,,زاوية القص حول المحور س
Shear angle around the Y axis,Cisaillement avec angle autour de l'axe Y,,زاوية القص حول المحور ص
Shear angle around the Z axis,Cisaillement avec angle autour de l'axe Z,,زاوية القص حول المحور ع
Show average on scope,Afficher la moyenne sur l'analyseur,,زاوية القص حول المحور س
Size/length of the trace profile in pixel,Taille / longueur du profil de trace en pixels,Ändert die Deckkraft des Bilds,تعيين تعتيم صورة الخلفية
Switch statistics on or off,Activer ou désactiver les statistiques,Drehung um die x-Achse,الإزاحة على طول المحور ص
"The maximum elapsed duration of the timer after the start time has elapsed.
The text will be frozen at the duration time after the duration has elapsed.","La durée maximale du chronomètre après l'heure de début a été atteinte.
Le texte sera figé à à l'heure correspondant à la durée depuis l'écoulement de la durée.",,"الحد الأقصى للمدة المنقضية للمؤقت بعد انقضاء وقت البدء. 
سيتم تجميد النص في وقت المدة بعد انقضاء المدة"
"The time that the timer will start counting up or down.
The text will be frozen at 00:00:00.000 from the start of the filter until the start time has elapsed.","La durée que le chronomètre devra compter ou décompter.
Le texte sera figé à 00:00:00.000 à partir du début du filtre jusqu'à l'arrivée à l'heure de départ.",,"الوقت الذي سيبدأ العد منه.
سيجمد النص عند 00:00:00.000 من بداية المرشح حتىانقضاء وقت البداية."
Tilting of the profile,Inclinaison du profil,Drehung um die x-Achse,الإزاحة على طول المحور س
"Trim data from the end of the gps file (as a percentage of total).  
    	Note: both Trim start and Trim end are computed from the total file, so trimming 50% start and 50% end will result in trimming the entire file.","Ajuster les données à partie de la fin du fichier GPS (Comme pourcentage du total).  
        Remarque : le début du réglage et la fin du réglage sont calculés à partir du fichier complet, de sorte que le réglage du début à 50 % ou à la fin à 50 % entraînera le réglage sur l'ensemble du fichier.",,"قص البيانات من نهاية ملف نظام تحديد المواقع العالمي (كنسبة مئوية من الإجمالي).  
	ملاحظة: يتم حساب كل من بداية القص ونهاية القص من الملف الإجمالي، لذا فإن قص 50% من البداية و50% من النهاية سيؤدي إلى قص الملف بالكامل."
"Trim data from the start of the GPS file (as a percentage of total).  
    	Note: both Trim start and Trim end are computed from the total file, so trimming 50% start and 50% end will result in trimming the entire file.","Ajuster les données à parti du début du fichier GPS (Comme pourcentage du total).  
        Remarque : le début du réglage et la fin du réglage sont calculés sur la totalité du fichier, de sorte que le réglage du début à 50 % ou à la fin à 50 % entraînera le réglage sur la totalité du fichier du fichier.",,"قص البيانات من بداية ملف GPS (كنسبة مئوية من الإجمالي).  
	ملاحظة: يتم حساب كل من بداية القص ونهاية القص من الملف الإجمالي، لذا فإن قص 50% من البداية و50% من النهاية سيؤدي إلى قص الملف بالكامل."
"When animating properties with keyframes and Disable repeat is off, 
	    whether the animation alternates between reverses and forwards for each repetition.","Lors de l’animation de propriétés avec les trames clé et Désactiver la répétition est désactivée, 
	 définit si l’animation alterne entre les mouvements avant et arrière à chaque répétition. ",,"عند إيقاف تشغيل تحريك الخصائص باستخدام الإطارات الرئيسة وتعطيل التكرار، 
	       ما إذا كانت الرسوم المتحركة تتناوب بين الانعكاسات والتقدم لكل تكرار."
"When animating properties with keyframes, 
	    whether to repeat the animation after it reaches the last key frame.","Lors de l’animation des propriétés avec les trames clé, 
	    Définit si l’animation doit être répétée après avoir atteint la dernière trame clé clé.",,"عند تحريك الخصائص باستخدام الإطارات الرئيسة، 
	 ما إذا كان سيتكرر التحريك بعد وصوله إلى الإطار الرئيس الأخير."
Whether the counter should count up from 00:00:00.000 or down from the duration time.,Détermine si le chronomètre doit compter à partir de 00:00:00.000 ou jusqu'à l'heure fixée.,,ما إذا كان يجب على المؤقت العد للأعلى من 00:00:00.000 أو لأسفل من وقت المدة.
"Whether to invert the Scale X and Scale Y values. 
        This is helpful to make animation interpolation sane because otherwise the scale values do not animate linearly.","![DATA[Définit si inverser ou non les valeurs sur Échelle en X et Échelle en Y.  
        Ceci est utile pour maintenir correcte l’interpolation d’animation, car sinon, les valeurs d’échelle s’animent de manière non linéaire. ",,"سواء كان من الواجب عكس قيم مقاس س ومقاس ص. 
وهذا مفيد لجعل عملية استيفاء الرسوم المتحركة منطقية، لأنه بخلاف ذلك لن تُحرك قيم المقياس خطيًا."
