English,French,German,Arabic
Cannot delete: You do not have permission to remove items from this folder.,Impossible de supprimer : vous n'êtes pas autorisé à supprimer des éléments à partir de ce dossier.,"Löschen fehlgeschlagen: Sie haben keine Berechtigung, Elemente in diesem Ordner zu entfernen.",لا يمكن الحذف: ليست لديك الصلاحيات لحذف العناصر في هذا المجلد.
Cannot duplicate here: You do not have permission to create items in this folder.,Impossible de dupliquer ici : vous n'êtes pas autorisé à créer des éléments dans ce dossier.,"Duplizieren hier fehlgeschlagen: Sie haben keine Berechtigung, Elemente in diesem Ordner zu erstellen.",لا يمكن التكرار هنا: ليست لديك الصلاحيات لإنشاء عناصر في هذا المجلد.
Cannot move to other view: No files selected.,Impossible de déplacer vers une autre vue : aucun fichier sélectionné.,Verschieben in andere Ansicht fehlgeschlagen: Keine Dateien ausgewählt.,تعذر النقل للعرض الآخر: لم يُحدّد أي ملف.
Cannot move to other view: The other view already contains these items.,Impossible de déplacer vers une autre vue : l'autre vue contient déjà ces éléments.,Verschieben in andere Ansicht fehlgeschlagen: Die Elemente sind bereits in der anderen Ansicht enthalten.,تعذر النقل للعرض الآخر: يحوي العرض الآخر على هذه العناصر فعلًا.
Cannot move to other view: You do not have permission to move items from this folder.,Impossible de basculer vers une autre vue : vous n'êtes pas autorisé à déplacer des éléments à partir de ce dossier.,"Verschieben fehlgeschlagen: Sie haben keine Berechtigung, Elemente aus diesem Ordner zu verschieben.",لا يمكن النقل للعرض الآخر: ليست لديك الصلاحيات لنقل العناصر في هذا المجلد.
Cannot move to other view: You do not have permission to write into the destination folder.,Impossible de basculer vers une autre vue : vous n'êtes pas autorisé à écrire dans le dossier de destination.,"Verschieben in andere Ansicht fehlgeschlagen: Sie haben keine Berechtigung, in den Zielordner zu schreiben.",تعذر النقل للعرض الآخر: ليست لديك الصلاحيات للكتابة في المجلد المستهدف.
Cannot paste: The clipboard is empty.,Impossible de coller : le presse-papier est vide.,Einfügen nicht möglich: die Zwischenablage ist leer.,لا يمكن اللصق: الحافظة فارغة.
Cannot paste: You do not have permission to write into this folder.,Impossible de coller : vous n'êtes pas autorisé à écrire dans ce dossier.,Einfügen nicht möglich: Sie haben kein Schreibrecht in dem Ordner.,لا يمكن اللصق: ليست لديك الصلاحيات للكتابة في هذا المجلد.
Cannot rename: You do not have permission to rename items in this folder.,Impossible de renommer : vous n'êtes pas autorisé à renommer les éléments dans ce dossier.,"Umbenennen fehlgeschlagen: Sie haben keine Berechtigung, Elemente in diesem Ordner umzubenennen.",لا يمكن إعادة التسمية: ليست لديك الصلاحيات لإعادة تسمية العناصر في هذا المجلد.
Change View Mode,Modifier le mode d'affichage,Ansichtsmodus,غيّر وضع العرض
"Choose Natural, Case Sensitive, or Case Insensitive order of sorting the items","Choisissez un ordre naturel, sensible à la casse ou insensible à la casse pour le tri des éléments",Wählen Sie natürliche oder alphabetische Sortierung unter Beachtung oder Nichtbeachtung der Groß-/Kleinschreibung,اختر ترتيب طبيعي أو حساس لحالة الأحرف أو غير متحسس لحالة الأحرف لفرز العناصر
Choose what to see on each file or folder:,Choisissez ce que vous voulez afficher sur chaque fichier ou dossier :,Wählen Sie die Informationen für alle Dateien oder Ordner zur Anzeige:,اختر ما تريد رؤيته في كل ملف أو مجلد:
Choose…,Sélectionner…,Auswählen ...,اختر…
Close,Fermer,Schließen,أغلق
Close Left View,Fermer la vue de gauche,Linke Ansicht schließen,أغلق العرض الأيسر
Close Other Tabs,Fermer les autres onglets,Andere Unterfenster schließen,أغلق الألسنة الأخرى
Close Right View,Fermer la vue de droite,Rechte Ansicht schließen,أغلق العرض الأيمن
Close Tab,Fermer l'onglet,Unterfenster schließen,أغلق اللسان
Close left view,Fermer la vue de gauche,Linke Ansicht schließen,أغلق العرض الأيسر
Close right view,Fermer la vue de droite,Rechte Ansicht schließen,أغلق العرض الأيمن
Close the view in focus when turning off split view,Fermer la vue ayant le focus lors de la désactivation de la vue partagée,Aktive Ansicht beim Ausschalten der geteilten Ansicht schließen,أغلق الجزء النشط عند إيقاف العرض المقسم
Closing windows with a program running in the Terminal panel,Fermer les fenêtres dans lesquelles un programme est en cours d'exécution dans le panneau Terminal,Schließen von Fenstern mit einem laufenden Programm im Terminal,عند إغلاق نوافذ تشغل برنامج في لوحة الطرفية
Closing windows with multiple tabs,La fermeture des fenêtres comportant des onglets multiples,Schließen von Fenstern mit mehreren Unterfenstern,إغلاق نوافذ تحوي ألسنة متعدّدة
Combined (e.g. 'drwxr-xr-x (755)'),Combiné (Par exemple « drwxr-xr-x (755) »),Kombiniert (z. B. 'drwxr-xr-x (755)'),مجتمعة (مثل 'drwxr-xr-x (755)')
Command…,Commande…,Befehl …,الأمر…
Comment,Commentaire,Kommentar,التعليق
Compact,Synthétique,Kompakt,مُدمج
Compact view mode,Mode d'affichage compact,Kompakter Anzeigemodus,وضع العرض المُدمج
Compare Files,Comparer des fichiers,Dateien vergleichen,قارن الملفات
Condensed Date,Date au format court,Abgekürztes Datum,التاريخ المكثف
Configure,Configurer,Einrichten,اضبط
Configure %1…,Configurer %1...,Einrichten ...,اضبط %1…
Configure Trash…,Configurer la corbeille…,Papierkorb einrichten ...,اضبط المهملات...
Configure…,Configurer...,Einrichten ...,اضبط…
Confirmation,Confirmation,Bestätigung,أكّد
Confirmations,Confirmations,Bestätigungen,التأكيدات
Content Display,Affichage du contenu,Inhaltsanzeige,عرض المحتوى
Context Menu,Menu contextuel,Kontextmenü,قائمة السياق
Copy,Copier,Kopieren,انسخ
Copy Location,Copier l'emplacement,Adresse kopieren,انسخ المكان
Copy Location…,Copier l'emplacement...,Adresse kopieren ...,انسخ المكان…
Copy to Other View,Copier vers une autre vue,In die andere Ansicht kopieren,انسخ إلى العرض الآخر
Copy to Other View…,Copier vers une autre vue…,In die andere Ansicht kopieren ...,انسخ إلى العرض الآخر…
Copy…,Copier...,Kopieren ...,انسخ…
Could not find package %1.,Impossible de trouver le paquet %1.,Das Paket %1 kann nicht gefunden werden.,لم يعثر على الحزمة %1.
Count of available Network Shares,Nombre de partages disponibles sur le réseau,Anzahl verfügbarer Netzwerkfreigaben,عدد مشاركات الشبكة المتاحة
Counting folders: %1,Total des dossiers : %1,Ordner werden gezählt: %1,عدد المجلدات: %1
Create File…,Créer un fichier...,Ordner erstellen ...,أنشئ ملفًا…
Create Folder…,Créer un dossier…,Ordner erstellen ...,أنشئ مجلدًا…
Create New,Créer un nouveau,Neu erstellen,أنشئ جديدًا
Created,Créé,Erstellt,أُنشئ
Created folder.,Dossier créé.,Ordner erstellt,أُنشئ مجلد.
Current folder,Dossier actuel,Aktueller Ordner,المجلد الحالي
Current folder and sub-folders,Dossier actuel et sous-dossiers,Aktuellen Ordner einschließlich Unterordner,المجلد الحالي والمجلدات الفرعية
"Current location changed, %1 is no longer accessible.",L'emplacement courant a été modifié. %1 n'est plus accessible.,Aktuelle Ansicht aktualisiert. Auf %1 kann nicht mehr zugegriffen werden.,تغير الموقع الحالي، لم يعد %1 قابلا للوصول.
Custom Action,Action personnalisée,Benutzerdefiniert Aktion,إجراء مخصّص
Custom Column Widths,Largeurs de colonnes personnalisées,Eigene Spaltenbreite,عرض الأعمدة مخصّص
Custom Command,Commande personnalisée,Benutzerdefinierter Befehl,أمر مخصّص
Custom Font,Police personnalisée,Benutzerdefiniert,خط مخصّص
Cut,Couper,Ausschneiden,قصّ
Cut…,Couper…,Ausschneiden ...,قصّ…
Date Photographed,Date de prise de vue,Datum der Aufnahme,تاريخ التصوير
Date display format,Format d'affichage de la date,Anzeigeformat des Datums,نسق عرض التاريخ
Date style:,Style de date :,Datumsstil:,نمط التاريخ:
David Faure,David Faure,David Faure,David Faure
Default,Par défaut,Standard,الافتراضي
Default icon size:,Taille d'icône par défaut :,Standard-Symbolgröße:,حجم الأيقونة المبدئي:
Defocus Places Panel,Enlever le focus du panneau « Emplacements »,Fokus aus Seitenleiste „Orte“ abziehen,ألغ تركيز لوحة الأماكن
Defocus Terminal Panel,Enlever le focus du panneau « Terminal »,Fokus aus Terminalleiste abziehen,ألغ تركيز لوحة الطرفية
Delete,Supprimer,Löschen,احذف
Delete (using shortcut for Trash),Supprimer (à l'aide du raccourci réservé à la Corbeille),Löschen (mit dem Kurzbefehl für den Papierkorb),احذف (باستخدام اختصار للمهملات)
