English,French,German,Arabic
Display Id: %1,Id d'affichage : %1,Anzeige:,اعرض:
Display Mode:,Mode d'affichage :,Anzeige:,اعرض:
Display Name,Nom d'affichage,Anzeigename,اسم العرض
Display Name: %1 %2,Nom d'affichage : %1 %2,Anzeigename: %1 %2,اسم العرض: %1 %2
Display Selection,Afficher la sélection,Auswahl anzeigen,اعرض التحديد
Display settings,Configuration de l'affichage,Dynamische Einstellungen,اعرض التحديد
Display the window in full screen,Affiche la fenêtre en plein écran,Fenster im Vollbildmodus anzeigen,اعرض النافذة بملء الشاشة
Display:,Affichage :,Anzeige:,اعرض:
Disregard opacity,Ignorer l'opacité,Abstandsdurchlässigkeit,أنقِص الشّفافيّ
Dissolve,Diluer,Auflösen,إذابة
Distance,Distance,Abstand,المسافة
Distance at Max Speed:,Distance à vitesse maximale :,Abstand zum Absatz:,أدرج فقرة...
Distance at Min Speed:,Distance à vitesse minimale :,Abstandsbereich:,المسافة:
Distance opacity,Opacité selon la distance,Abstandsdurchlässigkeit,شفافيّة الخطّ
Distance:,Distance :,Abstand:,المسافة:
Distances,Distances,Abstand,المسافة
Distant view,Vue de loin,Fernansicht,مشهد بعيد
Distribute,Distribuer,Verteilen,وزع
Distribute Bottom,Répartir en bas,Objekte verteilen,وزّع السّفليّة
Distribute Centers Horizontally,Répartir les centres horizontalement,Ebene waagerecht spiegeln,وزّع الأوسط أفقيًّا
Distribute Centers Vertically,Répartir les centres verticaux,Ebene senkrecht spiegeln,وزّع الأوسط أفقيًّا
Distribute Horizontal Gap,Répartir les espaces horizontaux,Objekte verteilen,وزّع الأوسط أفقيًّا
Distribute Left,Répartir à gauche,Objekte verteilen,وزّع اليسرى
Distribute Right,Répartir à droite,Objekte verteilen,وزّع اليمنى
Distribute Top,Répartir en haut,Objekte verteilen,وزّع العلويّة
Distribute Vertical Gap,Répartir les espaces verticaux,Objekte verteilen,وزّع اليسرى
Distribute bottom edges equidistantly,Répartir les bords bas,,وزّع الحوافّ السّفليّة بالتّساوي
Distribute centers equidistantly horizontally,Répartir les centres horizontalement,,توزيع المراكز على مسافة متساوية أفقيًا
Distribute centers equidistantly vertically,Répartir les centres verticalement,,وزّع المراكز على مسافة متساوية رأسيًا
Distribute left edges equidistantly,Répartir les bords gauches,,وزّع الحوافّ اليسرى بالتّساوي
Distribute right edges equidistantly,Répartir les bords droits,,وزّع الحوافّ العلويّة بالتّساوي
Distribute segments evenly,Distribuer les séquences de manière homogène,Ebene senkrecht spiegeln,وزّع الأوسط أفقيًّا
Distribute shapes,Distribuer les formes,Objekte verteilen,توزيع الأشكال
Distribute stops evenly,Distribuer les étapes de manière homogène,Objekte verteilen,وزّع العلويّة
Distribute top edges equidistantly,Répartir les bords hauts,,وزّع الحوافّ العلويّة بالتّساوي
Distribution:,Distribution :,Verteilen,التوزيعة:
Dither,Vibration,Dither,محاكاة
Dithering,Diffusion,Dithering,أخرى
Dithering:,Diffusion :,Dithering:,أخرى
Divide,Diviser,Dividieren,قسّم
Division Level,Niveau de division,Divisionsstufe,اعرض المستويات:
Division level:,Niveau de division :,Divisionsstufe:,اعرض المستويات:
Divisions:,Divisions :,Teiler,الأقسام:
Divisive Modulo,Division par Modulo,Divisionsstufe,اعرض المستويات:
Divisive Modulo - Continuous,Division par Modulo - Continu,Divisionsstufe,اعرض المستويات:
Do Not Show,Ne pas afficher,Nicht anzeigen,لا تعرض
Do Nothing,Ne rien faire,Nichts unternehmen,لا تفعل شيئًا
Do not show the splash screen,Ne pas afficher l'écran de démarrage,Den Startbildschirm nicht anzeigen,لا تعرض شاشة البداية
Do nothing,Ne rien faire,Keine Aktion,لا تفعل شيئًا
"Do you really want to delete the scheme %1?
                                             Note that this will not remove any system wide shortcut schemes.","Voulez-vous vraiment supprimer le thème %1 ?
		 Veuillez noter que cette action ne supprimera aucun thème de raccourci pour la totalité du système.","Möchten Sie das Schema „%1“ wirklich löschen?
Dadurch werden keine systemweiten Kurzbefehl-Schemata gelöscht.","أمتأكّد من حذف المخطّط %1؟
لاحظ أنّ هذا لن يزيل أيّة مخطّطات اختصارات على مستوى النّظام."
Do you really want to overwrite the existing '%1' template?,Voulez-vous réellement écraser le modèle %1 existant ?,Möchten Sie die vorhandene Vorlage „%1“ wirklich überschreiben?,أمتأكّد من الكتابة فوق القالب ’%1‘ الموجود؟
Do you really want to remove that group?,Voulez-vous réellement supprimer ce groupe ?,Möchten Sie diese Gruppe wirklich entfernen?,هل ترغب بالفعل بإزالة هذه المجموعة ؟
Do you really want to remove that template?,Voulez-vous réellement supprimer ce modèle ?,Möchten Sie diese Vorlage wirklich entfernen?,أمتأكد من إزالة القالب؟
Do you really want to reset all toolbars of this application to their default? The changes will be applied immediately.,Voulez-vous vraiment réinitialiser toutes les barres d'outils de cette application à leur contenu par défaut ? Les changements seront appliqués immédiatement.,Möchten Sie wirklich alle Werkzeugleisten dieser Anwendung auf ihre Voreinstellungen zurücksetzen? Die Änderung wird sofort wirksam.,أمتأكّد من إرجاع كلّ أشرطة أدوات التّطبيق إلى مبدئيّاتها؟ ستُطبّق التّعديلات مباشرة.
Do you want to clear the settings file?,Voulez-vous vraiment effacer le fichier de paramètres ?,Möchten Sie die Einstellungsdatei löschen?,أتريد مسح ملفّ الإعدادات؟
Do you want to overwrite the existing bundle?,Voulez-vous vraiment écraser le paquet existant ?,Möchten Sie das vorhandene Paket überschreiben?,أمتأكّد من الكتابة فوق القالب ’%1‘ الموجود؟
Do you want to save it?,Voulez-vous l'enregistrer ?,Möchten Sie Ihre Änderungen speichern?,أتريد مسح ملفّ الإعدادات؟
Do you want to save the current document?,Voulez-vous vraiment enregistrer le document courant ?,Möchten Sie das aktuelle Dokument speichern?,أتريد مسح ملفّ الإعدادات؟
Do you want to save your changes?,Voulez-vous enregistrer vos modifications ?,Möchten Sie Ihre Änderungen speichern?,هل تريد حفظ التغييرات؟
Do you want to store this palette in your current image?,Voulez-vous enregistrer cette palette dans votre image courante ?,Möchten Sie diese Palette in Ihrem aktuellen Bild speichern?,أتريد مسح ملفّ الإعدادات؟
Docker box,Boîte de panneaux,Andockbare Dialoge:,الرّصيف:
Docker settings,Paramètres du panneau,Filtereinstellungen,إعدادات عامّة
Docker:,Panneau :,Andockbare Dialoge:,الرّصيف:
Dockers,Panneaux,Andockbare Dialoge,الأرصفة
Document,Document,Dokument,المستند
Document Info,Informations sur le document,Dokument-Information,معلومات المستند
Document Information,Information sur le document,Dokument-Informationen,معلومات المستن
Document Tools,Outils Document,Dokumenten-Werkzeuge,أدوات المستندات
Document Tree Model,Modèle d'arborescence de documents,Dokument-Informationen,معلومات المستن
Documents:,Documents :,Dokumente:,الوثائق:
Dodge,Densité -,Abwedeln,تفادى
Dodge...,Densité - …,Abwedeln ...,تفادى...
Doe,Doe,Mustermann,ظَّبْيَة
Domino Tiles,Tuiles de dominos,Kleine Kacheln,بلاط صغير
Don't adjust the midtones,Ne pas ajuster les tons moyens,Die Rasterauswahl %1 kann nicht geladen werden.,تعذّر تحميل التّحديد %1 المتّجهيّ.
Don't show contents when moving sub-windows,Ne pas afficher le contenu lors du déplacement des sous-fenêtres,Beim Verschieben von Unterfenstern Inhalt nicht anzeigen,لا تعرض المحتويات عند تحريك النّوافذ الفرعيّة:
Done!,Terminé !,,تم!
Dots,Points,Punkte,نقاط
Double Press,Appuyer doublement,Tastendruck,مسبقات الضّبط
Down,Vers le bas,Nach unten,لأسفل
Downloading image from %1...,Téléchargement en cours de l'image depuis %1...,Die Referenzbilder von „%1“ können nicht geladen werden.,تعذّر تحميل إطارات المفاتيح من %1.
Dr. Klash' Accelerator Diagnosis,Diagnostic de Dr. Klash pour les accélérateurs,Dr. Klashs Kurzbefehl-Diagnose,مشخص مسرعات الدكتور كلاش
Drag to move control point.,Tirer pour déplacer le point de contrôle.,"Ziehen Sie mit der linken Maustaste, um einen Kontrollpunkt zu verschieben.",تحريك نقطة التّحكّم
Drag to move handle.,Tirer pour déplacer la poignée,"Ziehen Sie mit der linken Maustaste, um den Ziehpunkt zu verschieben.",اسحب لتحريك المقبض.
Drag to move point. Shift click to change point type.,Tirer pour déplacer le point. Faites un clic avec la touche « Maj » enfoncée pour modifier le type de point.,"Ziehen Sie mit der linken Maustaste, um einen Punkt zu verschieben. Klicken Sie mit gedrückter Umschalt-Taste, um den Typ des Punktes zu ändern.",اسحب لتحريك النّقطة. انقر مع Shift لتغيير نوع النّقطة
Drag:,Glisser :,Ziehen:,التحريك:
Dragging will fill regions of any color,Le glisser remplira les régions de n'importe quelle couleur,Bereich mit Hintergrundfarbe füllen,املأ المنطقة بلون الخلفيّة
Dragging will not fill different regions,Le glisser ne remplira pas les régions différentes,Bereich mit Hintergrundfarbe füllen,املأ المنطقة بلون الخلفيّة
Draw,Tracer,Zeichnen,ارسم
Draw Bezier Curve,Tracer une courbe de Bézier,Bézier-Kurve zeichnen,رسم منحنى بيزيه
Draw Ellipse,Dessiner une ellipse,Ellipse zeichnen,رسم الشّكل الإهليجيّ
Draw Freehand Path,Dessiner un tracé à main levée,Freihandpfad zeichnen,رسم المسار بيدٍ حرّة
Draw Line,Tracer une ligne,Linie zeichnen,رسم الخطّ
Draw Polygon,Tracer un polygone,Vieleck zeichnen,رسم المضلّع
Draw Polyline,Tracer une ligne polygonale,Vieleck zeichnen,رسم المضلّع
Draw Rectangle,Dessiner un rectangle,Rechteck zeichnen,رسم المستطيل
Draw a gradient.,Dessiner un dégradé.,Einen Verlauf zeichnen.,ارسم تدرّجًا.
Drawing angle,Angle de dessin,Zeichenwinkel,رسم المستطيل
Driver channel,Canal du pilote,Aktive Kanäle,الطّبقات النّشط
Drop,Abandonner,Verwerfen,اسقط
Drop Frames,Supprimer des images,Kopieren von,أسقِط الإطارات
Drop Shadow,Ombre portée,Schattenwurf,ظلّ ساقط
Drop Shadow (style),Ombre portée (style),Schattenwurf,ظلّ ساقط(نمط)
Drop size,Taille des gouttes,Tropfengröße,حجم القطرة
Dual screen editing,Modification en configuration bi-écran,Musterbearbeitung,تحرير التّدرّجا
Dublin Core,Cœur de Dublin,Dublin Core,دبلن كور
Duplicate,Dupliquer,Duplizieren,كرّر
Duplicate Layer or Mask,Dupliquer le calque ou le masque,Ebene oder Maske duplizieren,كرّر الطّبقة أو القناع
Duplicate Nodes,Dupliquer les nœuds,Knoten duplizieren,تكرار العقد
Duplicate Scene,Dupliquer la scène,Segment duplizieren,كرّر المشهد
Duplicate layer or mask,Dupliquer le calque ou le masque,Ebene oder Maske duplizieren,كرّر الطّبقة أو القناع
Duplicate segment,Dupliquer un segment,Segment duplizieren,كرّر القطعة
Duplicate selected mask,Dupliquer le masque sélectionné,Ausgewählte Maske duplizieren,كرّر الطّبقة أو القناع
Duration:,Durée :,Dauer:,المدّة:
Duration: %1 s,Durée : %1 s,Dauer:,المدّة:
Dynamic Brush Stroke,Tracé à la brosse dynamique,Dynamischer Pinselstrich,أداة الفرشاة بيدٍ حرّة
Dynamic Brush Tool,Brosse dynamique,Dynamische Pinsel,أداة الفرشاة بيدٍ حرّة
Export...,Exporter...,Exportieren ...,صدر...
Exposure mode:,Mode d'exposition :,Belichtungsmodus:,وضع التّعريض:
Extension,Extension,Erweiterung,الامتدادات
EPUB,ePub,EPub,إي باب
EXR image has been modified,Une image « EXR » a été modifiée.,Das EXR-Bild wurde geändert,ستُعدّل صورة EXR
Easy Burn,Densité douce +,Einfaches Nachbelichten,حرق
Easy Dodge,Densité douce -,Einfaches Abwedeln,خطّي
Edge,Contour,Kante,الحافة
Edge Detection,Détection des bords,Kantenerkennung,اكتشاف الحافّة
Edge detection:,Détection des bords :,Kantenerkennung:,اكتشاف الحافّة:
Edge preserving filter strength,Intensité du filtre préservant la bordure,Ebene wird bearbeitet,يعالج
Edit,Modifier,Bearbeiten,تحرير
Edit Assistants,Modifier les assistants,Assistent bearbeiten,مساعد كريتا
Edit Bundle,Modifier une poignée,Objekt bearbeiten,حرر المقبض
Edit Bundle Details,Modifier les détails de poignée,Pinsel-Details,إعدادات الفرشاة
Edit Columns:,Modifier les colonnes :,Spalten bearbeiten:,الأعمدة:
Edit Frames:,Modifier les images :,Die aktuelle Größe speichern,تبديل الإطارات
Edit Guides,Éditer les guides,Hilfslinien bearbeiten,تحرير الأدلّة
Edit Handle,Modifier une poignée,Bearbeitungsmodus,حرر المقبض
Edit Key Combination,Modifier une combinaison de touches,Tastenkombination bearbeiten,حرر تجميعة المفاتيح
Edit Key Strokes,Éditer les marques de couleur,Strich festlegen,حرّر اللاحات
Edit Layers:,Modifier les calques :,Ebenen bearbeiten:,الطّبقات:
Edit Mouse Input,Modifier une entrée de souris,Mauseingabe bearbeiten,حرر دخل الفأرة
Edit Mouse Wheel Input,Modifier une entrée de molette de souris,Mausradeingabe bearbeiten,حرر دخل عجلة الفأرة
Edit Palette Data,Modifier les données de palette,Palettendaten bearbeiten,حرّر البيانات الوصفيّة
Edit Palette Settings,Modifier les paramètres de palettes,Paletteneinstellungen bearbeiten,إعدادات اللوحي
Edit Presets,Modifier les préréglages,Voreinstellungen bearbeiten,حرّر مسبقات الضّبط
Edit Profiles,Modifier les profils,Profile bearbeiten,حرّر اللاحات
Edit Resource Bundle,Modifier le pack de ressources,Ressourcenpaket erstellen,حرّر حزمة الموارد
Edit Resources,Modifier des ressources,Ressourcen,الموارد
Edit SVG Source,Éditer la source SVG,SVG-Quelle,مصدر SVG
Edit Save Location,Modifier l'emplacement d'enregistrement,Speicherort bearbeiten,مكان الحفظ:
Edit Selection,Modifier la sélection,Auswahl bearbeiten,حرر المحدد
Edit Shape,Modifier la forme,Objekt bearbeiten,تحرير الكائن
Edit Shapes Tool,Éditer les nœuds du tracé,Pfade bearbeiten,تحرير الكائن
Edit Stop,Modifier une étape,Objekt bearbeiten,حرّر التوقف
Edit Storyboard Child,Modifier un sous-élément du scénario,Ordner exportieren,اختر دليلًا
