Theory of Energy Conservation,نظرية حفظ الطاقة
Theory of Fad,نظرية الموضة
Theory of Markets,نظرية الأسواق
Theory of Obligation,نظرية الواجب
Theory of Relativity,نظرية النسبية
Theory of Social Change,نظرية التغير الاجتماعي
Theory of Unintended Consequences,نظرية النتائج غير المقصودة (فيرغسون)
Theosophy,الإشراقية
Therapeutic Consciousness,وعي علاجي
There Is No Alternative (TINA),لا يوجد احتمال ﺁخر
Thereness,هناكية
Theriomism,معتقد قدسية الحيوانات
Thesis,أطروحة/ فكرة
Third Economic Sector (Cultural),قطاع الاقتصاد الثالث (الثقافي)
Third Estate,طبقة العوام
Third Sector,قطاع ثالث
Thomism,تومائية
Thomist,تومائي
Threat,تهديد
Tight Currency,نقد عزيز
Time Derivatives,مشتقات زمنية
Time Lags,فترات إبطاء
Time Series,سلسلة زمنية
Tithes,عشور
Titles,صكوك
TNCs,شركات عابرة للقوميات
To Balance,يوازن أو يتوازن
To Bridge,يجسر، يقيم جسار
To Carve,يجترح
To Dissuade,يقنع بالعدول
To Lord the Country,يستبد بإدارة الدولة
To Marshal,يعبئ ويوجه
To Promote,يعلي شأن
To up- date,يرهن
To Westernize,يتغرب، أو يصبح غربيا
Token Money,عملة رمزية
Toleration,تسامح
Torah,التوراة
Tory,حزب المحافظين (في إنجلترا)
Total Cost Assessment,تقييم أو تخمين التكاليف الكلية
Total Man,إنسان كلي
Totalitarian,شمولي
Totalitarianism,مذهب شمولي/ نزعة شمولية
Totally Administered Society,مجتمع خاضع للإرادة كليا
Totemism,طوائفية
Totemism,طوطمية/ سماحات أو خصومات تجارية
Trade Associations,اتحادات تجارية
Trade Marks,علامات تجارية
Trade off,"موازنة بين أمرين لتحقيق نتيجة ما مقبولة أو مستهدفة
(كالقبول بشيء من البطالة مقابل الحد من التضخم
في اقتصاد ما)"
Trade Union,نقابة حرفية
Traded and Untraded Interdependencies,اعتمادات متبادلة وظيفية و غير وظيفية
Trademark,علامة تجارية
Trading Chiefs,رؤساء تجاريون
Trading State,دولة تجارية
Tradition / Imitation,تقليد
Traditional Social Norms,معايير أو قيم اجتماعية تقليدية
Traditional Society,مجتمع تقليدي
Tragedy,تراجيديا
Trance,سرحة/ غشية/ سبات/ إغماءة
Transactions Demand for Money,طلب على النقود بدفع المعاملات
Transcendence / Sublimation,تسامي
Transcendent,متعالي (متسامي)
Transcendental,متسامي
Transcript,مخطوطة
Transdenominational,متعدي المذاهب
Transdisciplinary Dialogue,حوار جامع للاختصاصات
Transfer Payments,إنفاقات ناقلة
Transference,تحويل (طرح، نقلة)
Transfers,تحويلات
Transformation,تحول
Trans-Human,مافوق- بشرية
Transitional Economies,اقتصاديات انتقالية
Transitional Stage,مرحلة انتقالية
Transmutation into a New Type of People,تحول أشكالهم إلى نوع جديد من البشر
Transnational Company,شركة عابرة للحدود
Transnationals,شركات عابرة للحدود القومية
Transparence,شفافية
Transparency,شفافية
Transsocial,متعدي المجتمعات
Transvaluation,تقييم على أسس مغايرة
Transversality Condition,خط قاطع
Transverse Wave Motion,حركة موجية عرضية
Transvestite,مخنث
Transvestitism,تخنث
Trauma,فاجعة
Treason,خيانة
Treatment Act,قانون التعامل
Trend,ميل/ اتجاه
Trepidation,ذعر
Trial,امتحان ابتلائي
Tribal Society,مجتمع قبلي (الذي يتألف من مجموعة قبائل)
Tribalism,نزعة قبلية أو عشائرية
Tribe,قبيلة
Tributary,خارجي
Tribute,خراج/ إتاوة
Tripartite,مثلوث
Triumph,نصر
Trivium,"تريفيوم(المنظومة أو المجموعة الثلاثية التي تشمل
الفلسفة والمنطق واللاهوت)"
True Simplifiers,متبسطون حقيقيون
Truism,حقيقة بديهية
Trusteeism,أمنائية
Trusts,اتحادات احتكارية
Truth,حقيقة
TVA,ضريبة القيمة المضافة
Type,نمط
Types of Meaning,أنماط معنى
Typological,نموذجي
Typology,تصنيف نموذجي/ تصنيفية
Tyranny,استبداد
Tyre,صور (في لبنان)
Ultramontane,المؤيد لسلطة البابا المطلقة
Uncertainty,عدم اليقين أو عدم التأكد
Unconscious,لاوعي
Unconsciousness,لا وعي
Undercurrents,تيارات تحتية
Underdevelopment,تخلف
Underemployment,عمالة ناقصة (جزئية)
Underestimate,يبالغ بخفض التقدير
Underground Culture,ثقافة سفلية
Unemployment,بطالة
Unequal Exchange,تبادل غير متكافئ
Uneven Development,تطور غير متكافئ
Uneven Distribution,توزيع متفاوت(أو غير عادل)
Unified Entity,كيان متحد
Unifying Process,عملية توحيد
Unilateralism,أحادية
Unions,نقابات
Uniqueness,فرادة - تميز الغرب
Unitary System,نظام تكاملي
Universal,كوني
Universal Civilization,حضارة كونية
Universal Mobilization of Land,"تكييف عالمي للأرض(المتمثل في نقل القمح والمواد
الزراعية الخام من مكان ما على سطح الكرة الأرضية
ﻵخر، وبجزء من سعرها)"
Universal Status,منزلة عالمية
Universal Stock Ownership,ملكية رأس المال الشامل
Universalism,كونية/ نزعة كلية/ شمولية
Universalistic,مفرط في كونيته
Universally,كونيا
Universals,كليات/ حقائق كلية
Unknown,مجهول
Unsocial Sociability,استعداد اجتماعي للاجاتماع (كانط)
Untimeliness,سرمدية
Untouchables,منبوذون
Upheaval,ثوران، هيجان
Upi Iquitous Trade Associations,روابط تجارية جبارة
Uprising,انتفاضة
Urban Centers,مراكز حضرية
Urban Society,مجتمع المدينة / مجتمع حضري
Urban Agglomerations,تكتلات حضرية
Urban Concentration,تمركز حضري
Utilitarian,نفعي
Utilitarian Complex,عقدة شمولية
Utility Discount Rate,معدل خصم المنفعة
Utility Function,دالة منفعة
Utility-maximization,تعظيم المنفعة
Utopia,يوتوبيا/ مدينة فاضلة/ طوباوية
Utopian,يوتوبي/ طوباوي(غير الواقعي)
Vagrant Hordes,حشود المتشردين
Value Added,قيمة مضافة
Value Neutrality,تقييم حيادي
Values,قيم
Variable,متغير
Vassalage,إخضاعية/ تبعية إقطاعية
Velocity,سرعة
Venture,مضاربة
Verbal,لفظي
Verification of Theory,تحقق من صحة نظرية
Verisimilitude,احتمالية
Vernacular,عامي
Vertical Axis,محور أرسي
Vested Interests,مصالح راسخة/ مصالح مكتسبة
Vibrating String,وتر مهتز
Victorian Period,عهد فكتوري
Video logy,فيديولوجيا
Vie mondaine,حياة عصرية
Vintage,جيل زمني
Violence,عنف
Virginia Statute on Religious Liberty,مرسوم فرجينيا حول الحريات الدينية
Virtual Reality,واقع إفتراضي
Virtuality,افتراضية
Visible Capital,رأس المال المنظور
Vision,رؤية/ تصور
VOC,شركة الهند الشرقية (الهولندية)
Vocabulary,معجم
Volatile Prices,تقلب الأسعار
Voluntarism,الطوعية
Voluntary,تطوعي أو اختياريأو إاردي
Voluntary Departure,انهاء الخدمة اختياريا
Voluntary Simplicity,بساطة إرادية
Volunteer work,عمل تطوعي
Voting by Head,تصويت بالرأس
Voting by Order,تصويت بالطبقة
Voucher system,نظام الوصولات
Vulgarity,ابتذال
W. P. A,إدارة تطوير الأشغال
Wage (s),أجر/ أجور
Wage Bill,فاتورة الأجور
Wage System,نظام الأجور
Wants of the Indigence,حاجات المعوذين
War Chiefs,أسياد الحرب
Wards,أفخاذ (القبيلة أو العشيرة)
Warfare,أعمال حربية
Warrant,إجازة/ رخصة
Waste Management,إدارة الفضلات
Wave Length,طول الموجة
Wealth Creation,خلق الثروة
Wealth of Nations,ثروة الأمم
Weberianism,فيبرية
Website Genres,أصناف شبكة إلكتر ونية
Weight,عمل الترجيح
Weightless Economy,اقتصاد لامادي
Welfare Integral,تكامل الرفاهية
Welfare Reform,إصلاح قوانين الرعاية
Welfare State,دولة الرفاهية/ دولة الرخاء
Welfare World,عالم الرفاهية
Well-born,ذو النسب الرفيع
Welsh Decision,القرار الولشي
West Bank,ضفة غربية
West’s Prescription,طريقة يقترحها الغرب
Westerner,إنسان غربي
Wheel of Fortune,دولاب القدر
Whig,حزب الأحرار (في إنجلترا)
White Spots,نقاط غامضة في الموضوع
White Terror,رعب أبيض (في فرنسا)
Wholly Other,اﻵخر بتمامه وكماله
Wish,رغبة
Witchcraft,سحر/ شعوذة
Witchcraft,صناعة السحر
"Witchcraft, Oracles and Magic",عين وعارفة وسحر
Wogs,أعاجم
Work of Art,عمل فني
Working Capital,رأس المال العامل
Working Class,طبقة عاملة
World Bank,بنك دولي
World Citizenship,مواطنية عالمية
"World Commission of Environment and
Development",لجنة دولية للبيئة والتنمية
World Innovation Network,شبكة الابتكارات العالمية
World Report,تقرير عالمي
World Trade,تجارة دولية
World View,نظرة إلى العالم
Worldviews,ﺁراء سائدة
Worldwide Web,الشبكة العالمية
Xenophobe,خوف من الأجانب
X-rays,أشعة سينية
‫‪Yeomanry‬‬,طبقة صغار ملاك الأراضي
‫‪Yield‬‬,غلة/ محصول/حصيلة/عائد/
‫‪‫‪Yield‬‬ on Capital,عائد على رأس المال
Zaibatsu,زيباتسو (مصالح الأسرة الواحدة في اليابان)
Zand,زند (الترجمة باللغة الفهلوية لكتاب الأفستا مع الشرح)
Zeitgeist,روح العصر
Zenith,قمة / أوج
Zero Emisson Criterion,معيار الانبعاث الصفري
Zero-Pollution Criterion,معيار التلوث الصفري
Zionism,صهيونية
Zoroastrian(s),زرداشتي (عقيدة قديمة في فارس) /أتباع زرواستر
